,date,has_setlist,name,tour,venue
5596,26-07-2006,False,Fiction Plane,No Tour Assigned,Olympijskiy Stadium
5597,22-07-2006,False,James Lavelle,No Tour Assigned,Vinzavod
5598,22-07-2006,True,Shakira,Oral Fixation,Vassilyevskiy Spusk
5599,22-07-2006,False,The Black Eyed Peas,Monkey Business Tour,Vassilyevskiy Spusk
5600,22-07-2006,False,Dima Bilan,No Tour Assigned,Vassilyevskiy Spusk
5601,22-07-2006,True,t.A.T.u.,No Tour Assigned,Vassilyevskiy Spusk
5602,19-07-2006,False,Nitzer Ebb,No Tour Assigned,Club Gorod
5603,15-07-2006,False,Reutoff,No Tour Assigned,V Pochyote
5604,14-07-2006,False,Splean,No Tour Assigned,Hermitage Garden
5605,13-07-2006,False,The Pussycat Dolls,No Tour Assigned,Vassilyevskiy Spusk
5606,13-07-2006,True,Ken Hensley,No Tour Assigned,Vassilyevskiy Spusk
5607,13-07-2006,True,Lordi,No Tour Assigned,Vassilyevskiy Spusk
5608,13-07-2006,True,Scorpions,No Tour Assigned,Vassilyevskiy Spusk
5609,13-07-2006,False,Liz McClarnon,No Tour Assigned,Vassilyevskiy Spusk
5610,13-07-2006,False,Ja Rule,No Tour Assigned,Vassilyevskiy Spusk
5611,13-07-2006,False,Craig David,No Tour Assigned,Vassilyevskiy Spusk
5612,06-07-2006,False,Animal Collective,No Tour Assigned,Apelsin Club
5613,04-07-2006,True,The Strokes,First Impressions of Earth,DK Gorbunova
5614,02-07-2006,True,Devendra Banhart,No Tour Assigned,Apelsin Club
5615,25-09-2009,False,The Sunshine Underground,No Tour Assigned,16 Tons
5616,25-09-2009,False,Cheese People,No Tour Assigned,Duma Club
5617,25-09-2009,False,T.O.Y.,No Tour Assigned,Tochka
5618,25-09-2009,True,De/Vision,Russian Tour 2009,Tochka
5619,25-09-2009,False,Frenzy,No Tour Assigned,XO club
5620,25-09-2009,False,Deedoo The Transformer,No Tour Assigned,Vermel
5621,25-09-2009,False,Perfidious Words,No Tour Assigned,Tochka
5622,24-09-2009,False,Archontes,No Tour Assigned,Sokolniki
5623,24-09-2009,True,Brighter Death Now,No Tour Assigned,Dom
5624,24-09-2009,False,Ease of Disgust,No Tour Assigned,Plan B Club
5625,23-09-2009,False,Dub FX,No Tour Assigned,16 Tons
5626,20-09-2009,False,The World Domination,No Tour Assigned,ArteFAQ
5627,20-09-2009,True,The Grand Astoria,No Tour Assigned,FM Club
5628,19-09-2009,True,Deadlock,No Tour Assigned,Plan B Club
5629,19-09-2009,False,Maksim,No Tour Assigned,B1 Maximum Club
5630,18-09-2009,True,Omnium Gatherum,No Tour Assigned,Relax Club
5631,18-09-2009,False,Brainstorm,No Tour Assigned,B1 Maximum Club
5632,17-09-2009,False,The Same But 100 Times Better,No Tour Assigned,Vermel
5633,17-09-2009,False,Alice in Videoland,No Tour Assigned,Dom
5634,17-09-2009,False,Rekevin,No Tour Assigned,Ikra
5635,28-04-2013,False,Vin de Mia Trix,No Tour Assigned,Rock House
5636,28-04-2013,False,Abstract Spirit,No Tour Assigned,Rock House
5637,28-04-2013,True,Mourning Beloveth,No Tour Assigned,Rock House
5638,27-04-2013,True,Icon in Me,No Tour Assigned,Moskva Hall
5639,27-04-2013,True,Lena Katina,No Tour Assigned,Central Station MSK
5640,27-04-2013,False,Louna,No Tour Assigned,Tonight
5641,27-04-2013,True,Amaranthe,The Nexus World Tour 2013,Moskva Hall
5642,27-04-2013,True,In Flames,No Tour Assigned,Arena Moscow
5643,26-04-2013,False,Knife Party,No Tour Assigned,Stadium Live
5644,26-04-2013,True,Dolphin,No Tour Assigned,16 Tons
5645,26-04-2013,False,Instrumenti,No Tour Assigned,Oldich Dress & Drink
5646,26-04-2013,True,Sexy Kill Device,No Tour Assigned,Rock House
5647,25-04-2013,True,Peter Heppner,My Heart of Stone,Moskva Hall
5648,25-04-2013,False,Tonstartssbandht,No Tour Assigned,Tochka
5649,25-04-2013,True,Richard Marx,No Tour Assigned,Crocus City Hall
5650,25-04-2013,True,Sunrise Avenue,No Tour Assigned,Izvestiya Hall
5651,25-04-2013,True,t.A.T.u.,No Tour Assigned,Kalina Bar
5652,25-04-2013,False,Dirty Beaches,No Tour Assigned,Tochka
5653,24-04-2013,False,Uneven Structure,No Tour Assigned,Plan B Club
5654,24-04-2013,True,Animals as Leaders,No Tour Assigned,Plan B Club
5655,25-03-2017,True,Thyrfing,No Tour Assigned,Rock House
5656,25-03-2017,False,Danger,No Tour Assigned,Volta Club
5657,25-03-2017,False,Timecop1983,No Tour Assigned,Volta Club
5658,25-03-2017,True,Freak Kitchen,No Tour Assigned,Moskva Hall
5659,25-03-2017,True,Tom Odell,No Bad Days Tour,Yotaspace
5660,24-03-2017,False,Nervy,No Tour Assigned,RED
5661,24-03-2017,True,Freak Kitchen,No Tour Assigned,Moskva Hall
5662,24-03-2017,True,Little Big,No Tour Assigned,Stadium Live
5663,23-03-2017,True,Seafret,No Tour Assigned,16 Tons
5664,23-03-2017,False,I Am Waiting for You Last Summer,No Tour Assigned,Club Teatr'
5665,22-03-2017,False,Candy Dulfer,No Tour Assigned,Crocus City Hall
5666,20-03-2017,False,Hollerado,Spring 2017,Dich
5667,19-03-2017,False,Psychea,No Tour Assigned,Yotaspace
5668,19-03-2017,True,Hollerado,Spring 2017,Stadium Live
5669,19-03-2017,False,Maksim,No Tour Assigned,Izvestiya Hall
5670,19-03-2017,True,Maksim,No Tour Assigned,Izvestiya Hall
5671,19-03-2017,True,Sum 41,Don't Call It a Sum-Back,Stadium Live
5672,19-03-2017,True,:Of the Wand & the Moon:,No Tour Assigned,Private Venue
5673,18-03-2017,True,Dolphin,No Tour Assigned,RED
5674,18-03-2017,True,Róisín Murphy,Take Her Up to Monto,Yotaspace
5675,28-10-2009,True,Franz Ferdinand,No Tour Assigned,B1 Maximum Club
5676,27-10-2009,False,Juliette Lewis,No Tour Assigned,B1 Maximum Club
5677,26-10-2009,False,Juliette Lewis,No Tour Assigned,B1 Maximum Club
5678,25-10-2009,True,Rise Against,Appeal to Reason,B1 Maximum Club
5679,24-10-2009,False,Marcus Miller,Tutu Revisited,Moscow International House Of Music
5680,24-10-2009,False,Beardfish,No Tour Assigned,Dom
5681,24-10-2009,False,Amatory,VII Presentation,SDK MAI
5682,24-10-2009,True,Children of Bodom,Blooddrunk,B1 Maximum Club
5683,23-10-2009,True,Die Apokalyptischen Reiter,No Tour Assigned,Tochka
5684,23-10-2009,False,Derek Roddy,No Tour Assigned,
5685,22-10-2009,True,Sophie Ellis‐Bextor,No Tour Assigned,B1 Maximum Club
5686,22-10-2009,True,Nazareth,The Newz World Tour,DK Gorbunova
5687,21-10-2009,True,Nina Hagen,No Tour Assigned,B1 Maximum Club
5688,17-10-2009,False,Shibo,No Tour Assigned,MSPRKT
5689,17-10-2009,True,Lacrimosa,Sehnsucht Tour,1Rock
5690,17-10-2009,False,Dictaphone,No Tour Assigned,Dom
5691,17-10-2009,True,Dark Moor,Autumnal Tour,XO club
5692,17-10-2009,False,Dolphin,No Tour Assigned,Ikra
5693,16-10-2009,False,Dolphin,No Tour Assigned,Ikra
5694,16-10-2009,False,Alai Oli,No Tour Assigned,16 Tons
5695,25-07-2013,True,On-The-Go,No Tour Assigned,Gipsy Bar
5696,25-07-2013,False,The Retuses,No Tour Assigned,16 Tons
5697,24-07-2013,False,It Prevails,No Tour Assigned,Plan B Club
5698,23-07-2013,True,The xx,Coexist,Crocus City Hall
5699,23-07-2013,False,Purity Ring,No Tour Assigned,16 Tons
5700,20-07-2013,True,Leftöver Crack,No Tour Assigned,Plan B Club
5701,19-07-2013,True,Overkill,European Tour 2013,Moskva Hall
5702,19-07-2013,False,Sister Sparrow & The Dirty Birds,No Tour Assigned,East City Park
5703,18-07-2013,True,Iron Maiden,Maiden England,Olympijskiy Stadium
5704,18-07-2013,True,Sabaton,Swedish Empire Tour,Olympijskiy Stadium
5705,17-07-2013,False,DEATHGAZE,10th Anniversary  2013 EU Tour [The End Of Last Decade],Plan B Club
5706,17-07-2013,False,Everything Is Made in China,No Tour Assigned,16 Tons
5707,17-07-2013,True,Imagine Dragons,Night Visions Tour,Arena Moscow
5708,15-07-2013,True,Lana Del Rey,Paradise Tour,Crocus City Hall
5709,15-07-2013,False,BADBADNOTGOOD,No Tour Assigned,16 Tons
5710,14-07-2013,False,Pompeya,No Tour Assigned,Gorky Park
5711,14-07-2013,True,Basshunter,No Tour Assigned,Victory Park
5712,13-07-2013,True,La Roux,No Tour Assigned,Kolomenskoe Park
5713,13-07-2013,True,Sonic Death,No Tour Assigned,Kolomenskoe Park
5714,13-07-2013,False,Jon Hopkins,No Tour Assigned,Kolomenskoe Park
5715,27-04-1996,False,East 17,No Tour Assigned,Red Square
5716,22-04-1996,False,Nokturnal Mortum,No Tour Assigned,
5717,19-03-1996,False,Nazareth,Russian Tour 1996,Malaja Arena Luzhniki
5718,14-03-1996,True,Sting,Mercury Falling 1996/97,Kremlin Palace
5719,13-03-1996,True,Sting,Mercury Falling 1996/97,Kremlin Palace
5720,09-03-1996,False,Aria,No Tour Assigned,DK Gorbunova
5721,07-03-1996,False,Nazareth,Russian Tour 1996,Pilot Club
5722,02-03-1996,True,Nautilus Pompilius,No Tour Assigned,DK Gorbunova
5723,25-02-1996,False,B.B. King,No Tour Assigned,Dvorets Sporta Dynamo
5724,13-01-1996,True,East 17,No Tour Assigned,Olympijskiy Stadium
5725,06-01-1996,False,Evdokia Kadi,No Tour Assigned,Club Crybaby
5726,15-12-1995,False,The Prodigy,No Tour Assigned,Rossia Concert Hall
5727,14-12-1995,True,The Prodigy,No Tour Assigned,Rossia Concert Hall
5728,01-12-1995,False,E.S.T.,No Tour Assigned,DK Gorbunova
5729,25-11-1995,False,Epilepsy Bout,No Tour Assigned,DK Gorbunova
5730,23-11-1995,False,Glenn Hughes,No Tour Assigned,DK Gorbunova
5731,31-10-1995,False,John Denver,Wildlife,Rossia Concert Hall
5732,30-10-1995,False,John Denver,Wildlife,Rossia Concert Hall
5733,29-09-1995,False,Aria,No Tour Assigned,Voyage
5734,06-09-1995,False,Thomas Anders,No Tour Assigned,Rossia Concert Hall
5735,23-06-2018,True,Lena Katina,No Tour Assigned,Perviy Kanal
5736,23-06-2018,True,Olga Buzova,No Tour Assigned,Gorky Park
5737,22-06-2018,True,Zu Ye Fa,No Tour Assigned,Kvartirnik
5738,22-06-2018,True,Molotov,No Tour Assigned,Gostinniy Dvor
5739,21-06-2018,True,Martin Kohlstedt,No Tour Assigned,Centralnyi Dom Hudozhnika
5740,20-06-2018,True,Paulina Rubio,No Tour Assigned,
5741,19-06-2018,True,The Gift,Altar Tour,16 Tons
5742,17-06-2018,True,Glukoza,No Tour Assigned,Stadium Live
5743,16-06-2018,False,Roger Shah,No Tour Assigned,Club Teatr'
5744,16-06-2018,True,Sophie Ellis‐Bextor,No Tour Assigned,Central Moscow Hippodrome
5745,15-06-2018,False,Bersuit Vergarabat,No Tour Assigned,Centralnyi Dom Hudozhnika
5746,15-06-2018,False,Swanky Tunes,No Tour Assigned,Stadium Live
5747,15-06-2018,False,Axwell Ingrosso,No Tour Assigned,Stadium Live
5748,15-06-2018,True,Emilíana Torrini,No Tour Assigned,Hlebozavod №9
5749,14-06-2018,False,Pharaoh,No Tour Assigned,Moscow Museum
5750,14-06-2018,False,Paul van Dyk,No Tour Assigned,FIFA Fan Fest
5751,14-06-2018,True,Robbie Williams,No Tour Assigned,Luzhniki Stadium
5752,13-06-2018,True,Black Rebel Motorcycle Club,Wrong Creatures,GlavClub
5753,13-06-2018,False,Ibeyi,No Tour Assigned,"Garage, Museum of Contemporary Art"
5754,12-06-2018,True,Rise Against,No Tour Assigned,GlavClub
5755,19-10-2013,False,DJ Gvozd,No Tour Assigned,Stadium Live
5756,19-10-2013,True,Imperial Age,No Tour Assigned,Moskva Hall
5757,19-10-2013,True,Sweetheart Surgery,No Tour Assigned,Manifest Bar
5758,19-10-2013,True,Al Bano Carrisi,No Tour Assigned,Crocus City Hall
5759,19-10-2013,False,Oxxxymiron,No Tour Assigned,P!PL
5760,19-10-2013,True,iamthemorning,No Tour Assigned,Dom
5761,19-10-2013,True,Finntroll,Blodsvept over Europe,Moskva Hall
5762,19-10-2013,True,Gama Bomb,No Tour Assigned,Volta Club
5763,18-10-2013,True,Suzanne Vega,No Tour Assigned,Arena Moscow
5764,18-10-2013,True,BondarevMIC,Vremia Prosipatsa Tour,Vidnoe
5765,18-10-2013,False,Elsiane,No Tour Assigned,16 Tons
5766,18-10-2013,False,Peanut Butter Wolf,No Tour Assigned,16 Tons
5767,17-10-2013,False,Al Bano Carrisi,No Tour Assigned,Crocus City Hall
5768,16-10-2013,False,The Telescopes,No Tour Assigned,16 Tons
5769,16-10-2013,True,Joe Bonamassa,European Fall Tour 2013,Crocus City Hall
5770,16-10-2013,True,Mooncake,No Tour Assigned,Moskva Hall
5771,14-10-2013,True,C.J. Ramone,Reconquista Tour,Plan B Club
5772,13-10-2013,True,Everlast,No Tour Assigned,Club Teatr'
5773,12-10-2013,True,Mesh,Automation Baby Tour 2013,Moskva Hall
5774,12-10-2013,True,Julia Volkova,No Tour Assigned,Secret Club
5775,25-05-2001,False,Eläkeläiset,No Tour Assigned,Dom
5776,25-05-2001,False,Tequilajazzz,No Tour Assigned,DK Gorbunova
5777,25-05-2001,True,Helloween,The Dark Ride tour,Ledovy Dvorets CSKA
5778,25-05-2001,False,Zdob și Zdub,No Tour Assigned,DK Gorbunova
5779,19-05-2001,False,Splean,No Tour Assigned,Olympijskiy Stadium
5780,19-05-2001,False,Zdob și Zdub,No Tour Assigned,Olympijskiy Stadium
5781,19-05-2001,False,Okean Elzy,No Tour Assigned,Olympijskiy Stadium
5782,19-05-2001,False,Nike Borzov,No Tour Assigned,Olympijskiy Stadium
5783,05-05-2001,False,Tequilajazzz,No Tour Assigned,16 Tons
5784,01-05-2001,True,U.D.O.,Holy Tour,Tochka
5785,30-04-2001,True,U.D.O.,Holy Tour,Ledovy Dvorets CSKA
5786,22-04-2001,False,Al Di Meola,No Tour Assigned,Rossia Concert Hall
5787,14-04-2001,False,Reamonn,No Tour Assigned,Tochka
5788,13-04-2001,False,Tequilajazzz,No Tour Assigned,Tochka
5789,13-04-2001,False,Dr. Feelgood,No Tour Assigned,
5790,12-04-2001,False,Dr. Feelgood,No Tour Assigned,
5791,11-04-2001,True,Eric Clapton,Reptile,Kremlin Palace
5792,10-04-2001,True,Eric Clapton,Reptile,Kremlin Palace
5793,06-04-2001,False,Splean,Fellini Tour,DK Gorbunova
5794,27-03-2001,False,Splean,No Tour Assigned,Rolan
5795,04-12-2010,True,Vintage,No Tour Assigned,Olympijskiy Stadium
5796,04-12-2010,False,Architect,No Tour Assigned,Tochka
5797,03-12-2010,True,Shane Street,Tour,Alcatraz
5798,03-12-2010,False,Louna,No Tour Assigned,Ikra
5799,03-12-2010,True,Suicide Silence,No Tour Assigned,Tochka
5800,03-12-2010,False,Ease of Disgust,No Tour Assigned,Tochka
5801,03-12-2010,True,Sophie Ellis‐Bextor,Make a Scene,Arena Moscow
5802,02-12-2010,False,Krematorij,No Tour Assigned,Squat Cafe
5803,02-12-2010,False,The Bohemians,No Tour Assigned,Plan B Club
5804,01-12-2010,True,Skid Row,No Tour Assigned,P!PL
5805,01-12-2010,True,Jet Plane,Happy Winter Tour 2010,Artplay
5806,28-11-2010,False,Cosmonauts Day,No Tour Assigned,Shokoladnaya Fabrika
5807,28-11-2010,False,Hopes Die Last,No Tour Assigned,Kasta club
5808,28-11-2010,False,SAKURA,No Tour Assigned,Gogol'
5809,28-11-2010,False,Christian Fennesz,No Tour Assigned,Dom
5810,28-11-2010,False,Method Man & Redman,No Tour Assigned,Milk
5811,27-11-2010,True,Kipelov,No Tour Assigned,Olympijskiy Stadium
5812,27-11-2010,False,Pony Pony Run Run,No Tour Assigned,16 Tons
5813,27-11-2010,True,Lumen,No Tour Assigned,Milk
5814,27-11-2010,True,Master,No Tour Assigned,Olympijskiy Stadium
5815,19-04-2012,False,MxPx,MxPx All Stars,Plan B Club
5816,18-04-2012,False,Lady Starlight,No Tour Assigned,Stadium Live
5817,18-04-2012,True,Judas Priest,Epitaph,Stadium Live
5818,17-04-2012,True,LMFAO,No Tour Assigned,Arena Moscow
5819,17-04-2012,False,Vagiant,No Tour Assigned,Proekt OGI
5820,16-04-2012,True,Zucchero,Chocabeck World Tour,Crocus City Hall
5821,15-04-2012,True,Adept,No Tour Assigned,Milk (Small Stage)
5822,15-04-2012,True,Sync24,No Tour Assigned,16 Tons
5823,15-04-2012,False,Vagiant,No Tour Assigned,Gogol'
5824,15-04-2012,True,Russian Circles,No Tour Assigned,Gogol'
5825,15-04-2012,True,Solar Fields,No Tour Assigned,16 Tons
5826,15-04-2012,False,nobody.one,No Tour Assigned,B2
5827,14-04-2012,True,Iron Savior,No Tour Assigned,Plan B Club
5828,14-04-2012,False,Brazzaville,No Tour Assigned,B2
5829,14-04-2012,True,Aria,Phoenix,Arena Moscow
5830,14-04-2012,True,DJ Krush,20th Anniversary Tour,Pravda
5831,14-04-2012,True,The Best Pessimist,No Tour Assigned,Milk (Small Stage)
5832,14-04-2012,True,Dark Funeral,Satanic War Tour,Hleb
5833,14-04-2012,False,Makoto & Deeizm,No Tour Assigned,16 Tons
5834,14-04-2012,True,On-The-Go,No Tour Assigned,Rodnya Studio
5835,08-07-2007,False,Shitdisco,No Tour Assigned,Gogol'
5836,07-07-2007,True,Sophie Ellis‐Bextor,Europa Plus Beach Party,Beach Club
5837,07-07-2007,True,Primal Scream,Riot City Blues,Krasnaya Presnya Park
5838,07-07-2007,True,Mudhoney,No Tour Assigned,Vinzavod
5839,07-07-2007,False,The Ladybug Transistor,No Tour Assigned,Vinzavod
5840,07-07-2007,False,Silence Kit,No Tour Assigned,Vinzavod
5841,07-07-2007,False,God Is an Astronaut,No Tour Assigned,Vinzavod
5842,07-07-2007,False,Shitdisco,No Tour Assigned,Vinzavod
5843,07-07-2007,False,Punk TV,No Tour Assigned,Vinzavod
5844,07-07-2007,False,Jazzlobster,No Tour Assigned,Vinzavod
5845,06-07-2007,True,George Michael,25 Live Tour,Olympijskiy Stadium
5846,06-07-2007,False,Antony and the Johnsons,No Tour Assigned,B1 Maximum Club
5847,06-07-2007,True,Sepultura,No Tour Assigned,Plan B Club
5848,05-07-2007,True,Eclipse Hunter,No Tour Assigned,Plan B Club
5849,05-07-2007,True,George Michael,25 Live Tour,Olympijskiy Stadium
5850,04-07-2007,False,Slot,No Tour Assigned,Tabula Rasa
5851,01-07-2007,False,Walls of Jericho,No Tour Assigned,Tabula Rasa
5852,30-06-2007,True,Pompeya,No Tour Assigned,16 Tons
5853,30-06-2007,True,DJ Krush,Russian Tour,Ikra
5854,29-06-2007,True,Geoffrey Oryema,No Tour Assigned,16 Tons
5855,16-04-2016,False,Abney Park,No Tour Assigned,Volta Club
5856,16-04-2016,True,A Place to Bury Strangers,No Tour Assigned,16 Tons
5857,15-04-2016,False,On-The-Go,"""Origins"" Release Tour",RED
5858,15-04-2016,True,Death to All,European Thought Patterns 2016,ARTI HALL
5859,15-04-2016,True,Pushking Community,No Tour Assigned,JIMI Club
5860,15-04-2016,True,Anacondaz,No Tour Assigned,Yotaspace
5861,15-04-2016,True,Amatory,No Tour Assigned,Izvestiya Hall
5862,15-04-2016,False,The 2 Bears,No Tour Assigned,Dewar's Powerhouse
5863,14-04-2016,False,Goran Bregović,No Tour Assigned,Yotaspace
5864,14-04-2016,True,Jakob,European Tour April/May 2016,Club Teatr'
5865,14-04-2016,True,SEREBRO,No Tour Assigned,Izvestiya Hall
5866,13-04-2016,True,SEREBRO,No Tour Assigned,Muz TV
5867,13-04-2016,True,Moonspell,Road to Extinction Tour 2016,Volta Club
5868,12-04-2016,True,Zaz,Paris,Crocus City Hall
5869,10-04-2016,True,Vertical Voil,Pre-Debut,Mezzo-forte
5870,10-04-2016,True,The Vintage Caravan,The Beautiful Tour 2016,Brooklyn Hall
5871,09-04-2016,False,Alina Os,No Tour Assigned,Fassbinder Cinema Bar
5872,09-04-2016,True,Julia Volkova,No Tour Assigned,Olympijskiy Stadium
5873,09-04-2016,True,Destruction,No Tour Assigned,RED
5874,08-04-2016,False,Acidez,No Tour Assigned,Chocolate Factory
5875,26-08-2008,True,Keith Emerson Band,No Tour Assigned,Dom Kino
5876,23-08-2008,False,Tequilajazzz,No Tour Assigned,16 Tons
5877,21-08-2008,False,Tricky,Knowle West Boy Tour,B1 Maximum Club
5878,20-08-2008,True,As I Lay Dying,No Tour Assigned,Tochka
5879,19-08-2008,True,Iron Maiden,Somewhere Back In Time,Olympijskiy Stadium
5880,19-08-2008,True,Lauren Harris,Somewhere Back In Time,Olympijskiy Stadium
5881,17-08-2008,False,Kings of Convenience,No Tour Assigned,Kontrabass
5882,17-08-2008,False,The Royal Dead,No Tour Assigned,Plan B Club
5883,07-08-2008,False,Jane Air,No Tour Assigned,Tochka
5884,04-08-2008,False,Unearth,No Tour Assigned,Tochka
5885,03-08-2008,False,The Korea,No Tour Assigned,Ikra
5886,01-08-2008,False,Tracktor Bowling,No Tour Assigned,16 Tons
5887,01-08-2008,False,Mooncake,No Tour Assigned,Aktoviy Zal
5888,30-07-2008,False,Versus You,No Tour Assigned,Yello
5889,26-07-2008,True,Paradise Lost,In Requiem,Zeleniy Theater
5890,26-07-2008,True,DJ Krush,Russian Tour,Ikra
5891,25-07-2008,True,Sex Pistols,Combine Harvester Tour,Malaja Arena Luzhniki
5892,23-07-2008,True,Manic Street Preachers,Send Away The Tigers,B1 Maximum Club
5893,22-07-2008,False,Gogol Bordello,No Tour Assigned,B1 Maximum Club
5894,19-07-2008,False,DeVotchKa,No Tour Assigned,Kolomenskoe Park
5895,01-03-2005,False,Zemfira,No Tour Assigned,Artplay
5896,26-02-2005,False,Haujobb,No Tour Assigned,V Pochyote
5897,22-02-2005,True,Graham Bonnet,No Tour Assigned,B2
5898,22-02-2005,True,Napalm Death,No Tour Assigned,SDK MAI
5899,20-02-2005,True,The Exploited,25 Years of Anarchy and Chaos,Tochka
5900,19-02-2005,False,Weeds in Vogue,No Tour Assigned,Relax Club
5901,19-02-2005,False,Nouvelle Vague,No Tour Assigned,Keks
5902,18-02-2005,False,Tequilajazzz,No Tour Assigned,B2
5903,12-02-2005,False,Lali Puna,No Tour Assigned,35mm
5904,11-02-2005,False,Mortifer,No Tour Assigned,R-club
5905,27-01-2005,True,Saint Etienne,No Tour Assigned,B2
5906,22-01-2005,False,Posthumous Blasphemer,No Tour Assigned,Relax Club
5907,21-01-2005,False,Irina Bogushevskaya,No Tour Assigned,MHAT Theatre
5908,30-12-2004,False,Rossomahaar,No Tour Assigned,Relax Club
5909,26-12-2004,False,Catharsis,No Tour Assigned,R-club
5910,19-12-2004,True,Therion,No Tour Assigned,DK Gorbunova
5911,18-12-2004,False,Squash Bowels,No Tour Assigned,R-club
5912,17-12-2004,False,Emir Kusturica & The No Smoking Orchestra,No Tour Assigned,DK Gorbunova
5913,16-12-2004,False,Eläkeläiset,No Tour Assigned,
5914,16-12-2004,True,Negative,No Tour Assigned,Tochka
5915,21-11-2014,True,Roxette,30th Anniversary World Tour,Crocus City Hall
5916,21-11-2014,True,Wombripper,No Tour Assigned,Volta Club
5917,21-11-2014,True,Fleshcrawl,No Tour Assigned,Volta Club
5918,19-11-2014,False,Ploho,No Tour Assigned,China-Town-Cafe
5919,19-11-2014,True,Electric Six,Some Girls Do It for Love,Club Teatr'
5920,19-11-2014,False,Glintshake,No Tour Assigned,16 Tons
5921,17-11-2014,True,Sarah Brightman,Dreamchaser World Tour,Crocus City Hall
5922,16-11-2014,False,Árstíðir,No Tour Assigned,Centralnyi Dom Hudozhnika
5923,16-11-2014,True,Nargaroth,No Tour Assigned,Mona Club
